Day_Type,Hour,Area,RU_id,RU_type,Capacity,RU_x,RU_y,Current_load,Load_Percentage,RU_Power
Weekday,8,Office,2339351836688,micro,150,1750,1000,76.0,50.66666666666667,Full
Weekday,8,Office,2339351836752,micro,150,1750,3750,49.0,32.666666666666664,Full
Weekday,8,Office,2339351836816,micro,150,2000,4800,21.0,14.000000000000002,Reduced
Weekday,8,Office,2339351836880,micro,150,1400,2500,78.0,52.0,Full
Weekday,8,Residential,2339351836944,micro,150,3000,4800,53.0,35.333333333333336,Full
Weekday,8,Residential,2339351837008,micro,150,3250,1000,25.0,16.666666666666664,Reduced
Weekday,8,Residential,2339351837072,micro,150,3250,3750,11.0,7.333333333333333,Reduced
Weekday,8,Residential,2339351837136,micro,150,4000,4800,0.0,0.0,Idle
Weekday,8,Residential,2339351837200,micro,150,4250,1000,52.0,34.66666666666667,Full
Weekday,8,Residential,2339351837264,micro,150,4250,3750,23.0,15.333333333333332,Reduced
Weekday,8,Residential,2339351837328,micro,150,4000,2500,0.0,0.0,Idle
Weekday,8,Garden_Mall,2339351837392,micro,150,5750,1000,31.0,20.666666666666668,Reduced
Weekday,8,Garden_Mall,2339351837456,micro,150,5750,3750,46.0,30.666666666666664,Full
Weekday,8,Garden_Mall,2339351837520,micro,150,6000,4800,17.0,11.333333333333332,Reduced
Weekday,8,Garden_Mall,2339351837584,micro,150,6750,1000,12.0,8.0,Reduced
Weekday,8,Garden_Mall,2339351837648,micro,150,6750,3750,0.0,0.0,Idle
Weekday,8,Garden_Mall,2339351837712,micro,150,6400,2500,3.0,2.0,Reduced
Weekday,8,Garden_Mall,2339351837776,micro,150,7000,4800,0.0,0.0,Idle
Weekday,9,Office,2339242788048,macro,200,500,1500,127.0,63.5,Full
Weekday,9,Office,2339322711696,macro,200,500,3750,73.0,36.5,Full
Weekday,9,Office,2339341123408,macro,200,1250,500,85.0,42.5,Full
Weekday,9,Office,2339322764688,macro,200,1250,2500,76.0,38.0,Full
Weekday,9,Office,2339322764944,macro,200,2000,1500,81.0,40.5,Full
Weekday,9,Office,2339322765520,macro,200,2000,3750,85.0,42.5,Full
Weekday,9,Residential,2339341300176,macro,200,3000,1500,0.0,0.0,Idle
Weekday,9,Residential,2339341351376,macro,200,3000,3750,10.0,5.0,Reduced
Weekday,9,Residential,2339341351312,macro,200,3750,500,0.0,0.0,Idle
Weekday,9,Residential,2339341351568,macro,200,3750,2500,38.0,19.0,Reduced
Weekday,9,Residential,2339351509136,macro,200,4500,1500,0.0,0.0,Idle
Weekday,9,Residential,2339351648912,macro,200,4500,3750,85.0,42.5,Full
Weekday,9,Garden_Mall,2339351824784,macro,200,5500,1500,55.0,27.500000000000004,Full
Weekday,9,Garden_Mall,2339351832464,macro,200,5500,3750,32.0,16.0,Reduced
Weekday,9,Garden_Mall,2339351835280,macro,200,6250,2500,0.0,0.0,Idle
Weekday,9,Garden_Mall,2339351836240,macro,200,6300,500,0.0,0.0,Idle
Weekday,9,Garden_Mall,2339351836304,macro,200,7000,1500,13.0,6.5,Reduced
Weekday,9,Garden_Mall,2339351836368,macro,200,7000,3750,0.0,0.0,Idle
Weekday,9,Office,2339351836496,micro,150,750,1000,105.0,70.0,Full
Weekday,9,Office,2339351836560,micro,150,750,3750,84.0,56.00000000000001,Full
Weekday,9,Office,2339351836624,micro,150,1000,4800,24.0,16.0,Reduced
Weekday,9,Office,2339351836688,micro,150,1750,1000,104.0,69.33333333333334,Full
Weekday,9,Office,2339351836752,micro,150,1750,3750,141.0,94.0,Full
Weekday,9,Office,2339351836816,micro,150,2000,4800,9.0,6.0,Reduced
Weekday,9,Office,2339351836880,micro,150,1400,2500,59.0,39.33333333333333,Full
Weekday,9,Residential,2339351836944,micro,150,3000,4800,15.0,10.0,Reduced
Weekday,9,Residential,2339351837008,micro,150,3250,1000,37.0,24.666666666666668,Reduced
Weekday,9,Residential,2339351837072,micro,150,3250,3750,24.0,16.0,Reduced
Weekday,9,Residential,2339351837136,micro,150,4000,4800,44.0,29.333333333333332,Reduced
Weekday,9,Residential,2339351837200,micro,150,4250,1000,20.0,13.333333333333334,Reduced
Weekday,9,Residential,2339351837264,micro,150,4250,3750,21.0,14.000000000000002,Reduced
Weekday,9,Residential,2339351837328,micro,150,4000,2500,16.0,10.666666666666668,Reduced
Weekday,9,Garden_Mall,2339351837392,micro,150,5750,1000,17.0,11.333333333333332,Reduced
Weekday,9,Garden_Mall,2339351837456,micro,150,5750,3750,0.0,0.0,Idle
Weekday,9,Garden_Mall,2339351837520,micro,150,6000,4800,13.0,8.666666666666668,Reduced
Weekday,9,Garden_Mall,2339351837584,micro,150,6750,1000,0.0,0.0,Idle
Weekday,9,Garden_Mall,2339351837648,micro,150,6750,3750,44.0,29.333333333333332,Reduced
Weekday,9,Garden_Mall,2339351837712,micro,150,6400,2500,48.0,32.0,Full
Weekday,9,Garden_Mall,2339351837776,micro,150,7000,4800,0.0,0.0,Idle
Weekday,10,Office,2339242788048,macro,200,500,1500,107.0,53.5,Full
Weekday,10,Office,2339322711696,macro,200,500,3750,64.0,32.0,Full
Weekday,10,Office,2339341123408,macro,200,1250,500,181.0,90.5,Full
Weekday,10,Office,2339322764688,macro,200,1250,2500,23.0,11.5,Reduced
Weekday,10,Office,2339322764944,macro,200,2000,1500,78.0,39.0,Full
Weekday,10,Office,2339322765520,macro,200,2000,3750,72.0,36.0,Full
Weekday,10,Residential,2339341300176,macro,200,3000,1500,18.0,9.0,Reduced
Weekday,10,Residential,2339341351376,macro,200,3000,3750,0.0,0.0,Idle
Weekday,10,Residential,2339341351312,macro,200,3750,500,79.0,39.5,Full
Weekday,10,Residential,2339341351568,macro,200,3750,2500,21.0,10.5,Reduced
Weekday,10,Residential,2339351509136,macro,200,4500,1500,35.0,17.5,Reduced
Weekday,10,Residential,2339351648912,macro,200,4500,3750,25.0,12.5,Reduced
Weekday,10,Garden_Mall,2339351824784,macro,200,5500,1500,92.0,46.0,Full
Weekday,10,Garden_Mall,2339351832464,macro,200,5500,3750,0.0,0.0,Idle
Weekday,10,Garden_Mall,2339351835280,macro,200,6250,2500,34.0,17.0,Reduced
Weekday,10,Garden_Mall,2339351836240,macro,200,6300,500,19.0,9.5,Reduced
Weekday,10,Garden_Mall,2339351836304,macro,200,7000,1500,65.0,32.5,Full
Weekday,10,Garden_Mall,2339351836368,macro,200,7000,3750,0.0,0.0,Idle
Weekday,10,Office,2339351836496,micro,150,750,1000,58.0,38.666666666666664,Full
Weekday,10,Office,2339351836560,micro,150,750,3750,49.0,32.666666666666664,Full
Weekday,10,Office,2339351836624,micro,150,1000,4800,69.0,46.0,Full
Weekday,10,Office,2339351836688,micro,150,1750,1000,49.0,32.666666666666664,Full
Weekday,10,Office,2339351836752,micro,150,1750,3750,36.0,24.0,Reduced
Weekday,10,Office,2339351836816,micro,150,2000,4800,44.0,29.333333333333332,Reduced
Weekday,10,Office,2339351836880,micro,150,1400,2500,116.0,77.33333333333333,Full
Weekday,10,Residential,2339351836944,micro,150,3000,4800,25.0,16.666666666666664,Reduced
Weekday,10,Residential,2339351837008,micro,150,3250,1000,27.0,18.0,Reduced
Weekday,10,Residential,2339351837072,micro,150,3250,3750,0.0,0.0,Idle
Weekday,10,Residential,2339351837136,micro,150,4000,4800,32.0,21.333333333333336,Reduced
Weekday,10,Residential,2339351837200,micro,150,4250,1000,50.0,33.33333333333333,Full
Weekday,10,Residential,2339351837264,micro,150,4250,3750,15.0,10.0,Reduced
Weekday,10,Residential,2339351837328,micro,150,4000,2500,0.0,0.0,Idle
Weekday,10,Garden_Mall,2339351837392,micro,150,5750,1000,19.0,12.666666666666668,Reduced
Weekday,10,Garden_Mall,2339351837456,micro,150,5750,3750,0.0,0.0,Idle
Weekday,10,Garden_Mall,2339351837520,micro,150,6000,4800,12.0,8.0,Reduced
Weekday,10,Garden_Mall,2339351837584,micro,150,6750,1000,5.0,3.3333333333333335,Reduced
Weekday,10,Garden_Mall,2339351837648,micro,150,6750,3750,0.0,0.0,Idle
Weekday,10,Garden_Mall,2339351837712,micro,150,6400,2500,66.0,44.0,Full
Weekday,10,Garden_Mall,2339351837776,micro,150,7000,4800,0.0,0.0,Idle
Weekday,11,Office,2339242788048,macro,200,500,1500,52.0,26.0,Full
Weekday,11,Office,2339322711696,macro,200,500,3750,41.0,20.5,Reduced
Weekday,11,Office,2339341123408,macro,200,1250,500,71.0,35.5,Full
Weekday,11,Office,2339322764688,macro,200,1250,2500,60.0,30.0,Full
Weekday,11,Office,2339322764944,macro,200,2000,1500,76.0,38.0,Full
Weekday,11,Office,2339322765520,macro,200,2000,3750,34.0,17.0,Reduced
Weekday,11,Residential,2339341300176,macro,200,3000,1500,67.0,33.5,Full
Weekday,11,Residential,2339341351376,macro,200,3000,3750,0.0,0.0,Idle
Weekday,11,Residential,2339341351312,macro,200,3750,500,0.0,0.0,Idle
Weekday,11,Residential,2339341351568,macro,200,3750,2500,0.0,0.0,Idle
Weekday,11,Residential,2339351509136,macro,200,4500,1500,35.0,17.5,Reduced
Weekday,11,Residential,2339351648912,macro,200,4500,3750,26.0,13.0,Reduced
Weekday,11,Garden_Mall,2339351824784,macro,200,5500,1500,54.0,27.0,Full
Weekday,11,Garden_Mall,2339351832464,macro,200,5500,3750,0.0,0.0,Idle
Weekday,11,Garden_Mall,2339351835280,macro,200,6250,2500,15.0,7.5,Reduced
Weekday,11,Garden_Mall,2339351836240,macro,200,6300,500,8.0,4.0,Reduced
Weekday,11,Garden_Mall,2339351836304,macro,200,7000,1500,22.0,11.0,Reduced
Weekday,11,Garden_Mall,2339351836368,macro,200,7000,3750,43.0,21.5,Reduced
Weekday,11,Office,2339351836496,micro,150,750,1000,123.0,82.0,Full
Weekday,11,Office,2339351836560,micro,150,750,3750,29.0,19.333333333333332,Reduced
Weekday,11,Office,2339351836624,micro,150,1000,4800,54.0,36.0,Full
Weekday,11,Office,2339351836688,micro,150,1750,1000,40.0,26.666666666666668,Reduced
Weekday,11,Office,2339351836752,micro,150,1750,3750,79.0,52.666666666666664,Full
Weekday,11,Office,2339351836816,micro,150,2000,4800,86.0,57.333333333333336,Full
Weekday,11,Office,2339351836880,micro,150,1400,2500,123.0,82.0,Full
Weekday,11,Residential,2339351836944,micro,150,3000,4800,48.0,32.0,Full
Weekday,11,Residential,2339351837008,micro,150,3250,1000,42.0,28.000000000000004,Reduced
Weekday,11,Residential,2339351837072,micro,150,3250,3750,36.0,24.0,Reduced
Weekday,11,Residential,2339351837136,micro,150,4000,4800,0.0,0.0,Idle
Weekday,11,Residential,2339351837200,micro,150,4250,1000,64.0,42.66666666666667,Full
Weekday,11,Residential,2339351837264,micro,150,4250,3750,21.0,14.000000000000002,Reduced
Weekday,11,Residential,2339351837328,micro,150,4000,2500,66.0,44.0,Full
Weekday,11,Garden_Mall,2339351837392,micro,150,5750,1000,13.0,8.666666666666668,Reduced
Weekday,11,Garden_Mall,2339351837456,micro,150,5750,3750,46.0,30.666666666666664,Full
Weekday,11,Garden_Mall,2339351837520,micro,150,6000,4800,42.0,28.000000000000004,Reduced
Weekday,11,Garden_Mall,2339351837584,micro,150,6750,1000,4.0,2.666666666666667,Reduced
Weekday,11,Garden_Mall,2339351837648,micro,150,6750,3750,0.0,0.0,Idle
Weekday,11,Garden_Mall,2339351837712,micro,150,6400,2500,65.0,43.333333333333336,Full
Weekday,11,Garden_Mall,2339351837776,micro,150,7000,4800,0.0,0.0,Idle
Weekday,12,Office,2339242788048,macro,200,500,1500,84.0,42.0,Full
Weekday,12,Office,2339322711696,macro,200,500,3750,147.0,73.5,Full
Weekday,12,Office,2339341123408,macro,200,1250,500,38.0,19.0,Reduced
Weekday,12,Office,2339322764688,macro,200,1250,2500,32.0,16.0,Reduced
Weekday,12,Office,2339322764944,macro,200,2000,1500,104.0,52.0,Full
Weekday,12,Office,2339322765520,macro,200,2000,3750,118.0,59.0,Full
Weekday,12,Residential,2339341300176,macro,200,3000,1500,40.0,20.0,Reduced
Weekday,12,Residential,2339341351376,macro,200,3000,3750,51.0,25.5,Full
Weekday,12,Residential,2339341351312,macro,200,3750,500,30.0,15.0,Reduced
Weekday,12,Residential,2339341351568,macro,200,3750,2500,11.0,5.5,Reduced
Weekday,12,Residential,2339351509136,macro,200,4500,1500,33.0,16.5,Reduced
Weekday,12,Residential,2339351648912,macro,200,4500,3750,38.0,19.0,Reduced
Weekday,12,Garden_Mall,2339351824784,macro,200,5500,1500,56.0,28.000000000000004,Full
Weekday,12,Garden_Mall,2339351832464,macro,200,5500,3750,15.0,7.5,Reduced
Weekday,12,Garden_Mall,2339351835280,macro,200,6250,2500,38.0,19.0,Reduced
Weekday,12,Garden_Mall,2339351836240,macro,200,6300,500,4.0,2.0,Reduced
Weekday,12,Garden_Mall,2339351836304,macro,200,7000,1500,46.0,23.0,Full
Weekday,12,Garden_Mall,2339351836368,macro,200,7000,3750,14.0,7.000000000000001,Reduced
Weekday,12,Office,2339351836496,micro,150,750,1000,71.0,47.333333333333336,Full
Weekday,12,Office,2339351836560,micro,150,750,3750,36.0,24.0,Reduced
Weekday,12,Office,2339351836624,micro,150,1000,4800,61.0,40.666666666666664,Full
Weekday,12,Office,2339351836688,micro,150,1750,1000,12.0,8.0,Reduced
Weekday,12,Office,2339351836752,micro,150,1750,3750,38.0,25.333333333333336,Reduced
Weekday,12,Office,2339351836816,micro,150,2000,4800,105.0,70.0,Full
Weekday,12,Office,2339351836880,micro,150,1400,2500,74.0,49.333333333333336,Full
Weekday,12,Residential,2339351836944,micro,150,3000,4800,34.0,22.666666666666664,Reduced
Weekday,12,Residential,2339351837008,micro,150,3250,1000,28.0,18.666666666666668,Reduced
Weekday,12,Residential,2339351837072,micro,150,3250,3750,0.0,0.0,Idle
Weekday,12,Residential,2339351837136,micro,150,4000,4800,30.0,20.0,Reduced
Weekday,12,Residential,2339351837200,micro,150,4250,1000,40.0,26.666666666666668,Reduced
Weekday,12,Residential,2339351837264,micro,150,4250,3750,33.0,22.0,Reduced
Weekday,12,Residential,2339351837328,micro,150,4000,2500,25.0,16.666666666666664,Reduced
Weekday,12,Garden_Mall,2339351837392,micro,150,5750,1000,41.0,27.333333333333332,Reduced
Weekday,12,Garden_Mall,2339351837456,micro,150,5750,3750,22.0,14.666666666666666,Reduced
Weekday,12,Garden_Mall,2339351837520,micro,150,6000,4800,0.0,0.0,Idle
Weekday,12,Garden_Mall,2339351837584,micro,150,6750,1000,30.0,20.0,Reduced
Weekday,12,Garden_Mall,2339351837648,micro,150,6750,3750,0.0,0.0,Idle
Weekday,12,Garden_Mall,2339351837712,micro,150,6400,2500,6.0,4.0,Reduced
Weekday,12,Garden_Mall,2339351837776,micro,150,7000,4800,0.0,0.0,Idle
Weekday,13,Office,2339242788048,macro,200,500,1500,91.0,45.5,Full
Weekday,13,Office,2339322711696,macro,200,500,3750,76.0,38.0,Full
Weekday,13,Office,2339341123408,macro,200,1250,500,86.0,43.0,Full
Weekday,13,Office,2339322764688,macro,200,1250,2500,55.0,27.500000000000004,Full
Weekday,13,Office,2339322764944,macro,200,2000,1500,68.0,34.0,Full
Weekday,13,Office,2339322765520,macro,200,2000,3750,57.0,28.499999999999996,Full
Weekday,13,Residential,2339341300176,macro,200,3000,1500,25.0,12.5,Reduced
Weekday,13,Residential,2339341351376,macro,200,3000,3750,10.0,5.0,Reduced
Weekday,13,Residential,2339341351312,macro,200,3750,500,0.0,0.0,Idle
Weekday,13,Residential,2339341351568,macro,200,3750,2500,46.0,23.0,Full
Weekday,13,Residential,2339351509136,macro,200,4500,1500,12.0,6.0,Reduced
Weekday,13,Residential,2339351648912,macro,200,4500,3750,23.0,11.5,Reduced
Weekday,13,Garden_Mall,2339351824784,macro,200,5500,1500,0.0,0.0,Idle
Weekday,13,Garden_Mall,2339351832464,macro,200,5500,3750,21.0,10.5,Reduced
Weekday,13,Garden_Mall,2339351835280,macro,200,6250,2500,82.0,41.0,Full
Weekday,13,Garden_Mall,2339351836240,macro,200,6300,500,27.0,13.5,Reduced
Weekday,13,Garden_Mall,2339351836304,macro,200,7000,1500,15.0,7.5,Reduced
Weekday,13,Garden_Mall,2339351836368,macro,200,7000,3750,13.0,6.5,Reduced
Weekday,13,Office,2339351836496,micro,150,750,1000,87.0,57.99999999999999,Full
Weekday,13,Office,2339351836560,micro,150,750,3750,51.0,34.0,Full
Weekday,13,Office,2339351836624,micro,150,1000,4800,115.0,76.66666666666667,Full
Weekday,13,Office,2339351836688,micro,150,1750,1000,12.0,8.0,Reduced
Weekday,13,Office,2339351836752,micro,150,1750,3750,40.0,26.666666666666668,Reduced
Weekday,13,Office,2339351836816,micro,150,2000,4800,35.0,23.333333333333332,Reduced
Weekday,13,Office,2339351836880,micro,150,1400,2500,101.0,67.33333333333333,Full
Weekday,13,Residential,2339351836944,micro,150,3000,4800,1.0,0.6666666666666667,Reduced
Weekday,13,Residential,2339351837008,micro,150,3250,1000,8.0,5.333333333333334,Reduced
Weekday,13,Residential,2339351837072,micro,150,3250,3750,0.0,0.0,Idle
Weekday,13,Residential,2339351837136,micro,150,4000,4800,49.0,32.666666666666664,Full
Weekday,13,Residential,2339351837200,micro,150,4250,1000,116.0,77.33333333333333,Full
Weekday,13,Residential,2339351837264,micro,150,4250,3750,48.0,32.0,Full
Weekday,13,Residential,2339351837328,micro,150,4000,2500,65.0,43.333333333333336,Full
Weekday,13,Garden_Mall,2339351837392,micro,150,5750,1000,36.0,24.0,Reduced
Weekday,13,Garden_Mall,2339351837456,micro,150,5750,3750,1.0,0.6666666666666667,Reduced
Weekday,13,Garden_Mall,2339351837520,micro,150,6000,4800,30.0,20.0,Reduced
Weekday,13,Garden_Mall,2339351837584,micro,150,6750,1000,0.0,0.0,Idle
Weekday,13,Garden_Mall,2339351837648,micro,150,6750,3750,0.0,0.0,Idle
Weekday,13,Garden_Mall,2339351837712,micro,150,6400,2500,79.0,52.666666666666664,Full
Weekday,13,Garden_Mall,2339351837776,micro,150,7000,4800,4.0,2.666666666666667,Reduced
Weekday,14,Office,2339242788048,macro,200,500,1500,126.0,63.0,Full
Weekday,14,Office,2339322711696,macro,200,500,3750,91.0,45.5,Full
Weekday,14,Office,2339341123408,macro,200,1250,500,30.0,15.0,Reduced
Weekday,14,Office,2339322764688,macro,200,1250,2500,90.0,45.0,Full
Weekday,14,Office,2339322764944,macro,200,2000,1500,21.0,10.5,Reduced
Weekday,14,Office,2339322765520,macro,200,2000,3750,68.0,34.0,Full
Weekday,14,Residential,2339341300176,macro,200,3000,1500,31.0,15.5,Reduced
Weekday,14,Residential,2339341351376,macro,200,3000,3750,48.0,24.0,Full
Weekday,14,Residential,2339341351312,macro,200,3750,500,27.0,13.5,Reduced
Weekday,14,Residential,2339341351568,macro,200,3750,2500,87.0,43.5,Full
Weekday,14,Residential,2339351509136,macro,200,4500,1500,37.0,18.5,Reduced
Weekday,14,Residential,2339351648912,macro,200,4500,3750,52.0,26.0,Full
Weekday,14,Garden_Mall,2339351824784,macro,200,5500,1500,38.0,19.0,Reduced
Weekday,14,Garden_Mall,2339351832464,macro,200,5500,3750,43.0,21.5,Reduced
Weekday,14,Garden_Mall,2339351835280,macro,200,6250,2500,4.0,2.0,Reduced
Weekday,14,Garden_Mall,2339351836240,macro,200,6300,500,27.0,13.5,Reduced
Weekday,14,Garden_Mall,2339351836304,macro,200,7000,1500,45.0,22.5,Reduced
Weekday,14,Garden_Mall,2339351836368,macro,200,7000,3750,15.0,7.5,Reduced
Weekday,14,Office,2339351836496,micro,150,750,1000,44.0,29.333333333333332,Reduced
Weekday,14,Office,2339351836560,micro,150,750,3750,30.0,20.0,Reduced
Weekday,14,Office,2339351836624,micro,150,1000,4800,61.0,40.666666666666664,Full
Weekday,14,Office,2339351836688,micro,150,1750,1000,87.0,57.99999999999999,Full
Weekday,14,Office,2339351836752,micro,150,1750,3750,52.0,34.66666666666667,Full
Weekday,14,Office,2339351836816,micro,150,2000,4800,42.0,28.000000000000004,Reduced
Weekday,14,Office,2339351836880,micro,150,1400,2500,70.0,46.666666666666664,Full
Weekday,14,Residential,2339351836944,micro,150,3000,4800,0.0,0.0,Idle
Weekday,14,Residential,2339351837008,micro,150,3250,1000,33.0,22.0,Reduced
Weekday,14,Residential,2339351837072,micro,150,3250,3750,71.0,47.333333333333336,Full
Weekday,14,Residential,2339351837136,micro,150,4000,4800,0.0,0.0,Idle
Weekday,14,Residential,2339351837200,micro,150,4250,1000,33.0,22.0,Reduced
Weekday,14,Residential,2339351837264,micro,150,4250,3750,0.0,0.0,Idle
Weekday,14,Residential,2339351837328,micro,150,4000,2500,15.0,10.0,Reduced
Weekday,14,Garden_Mall,2339351837392,micro,150,5750,1000,19.0,12.666666666666668,Reduced
Weekday,14,Garden_Mall,2339351837456,micro,150,5750,3750,0.0,0.0,Idle
Weekday,14,Garden_Mall,2339351837520,micro,150,6000,4800,0.0,0.0,Idle
Weekday,14,Garden_Mall,2339351837584,micro,150,6750,1000,25.0,16.666666666666664,Reduced
Weekday,14,Garden_Mall,2339351837648,micro,150,6750,3750,28.0,18.666666666666668,Reduced
Weekday,14,Garden_Mall,2339351837712,micro,150,6400,2500,42.0,28.000000000000004,Reduced
Weekday,14,Garden_Mall,2339351837776,micro,150,7000,4800,53.0,35.333333333333336,Full
Weekday,15,Office,2339242788048,macro,200,500,1500,63.0,31.5,Full
Weekday,15,Office,2339322711696,macro,200,500,3750,73.0,36.5,Full
Weekday,15,Office,2339341123408,macro,200,1250,500,130.0,65.0,Full
Weekday,15,Office,2339322764688,macro,200,1250,2500,48.0,24.0,Full
Weekday,15,Office,2339322764944,macro,200,2000,1500,89.0,44.5,Full
Weekday,15,Office,2339322765520,macro,200,2000,3750,49.0,24.5,Full
Weekday,15,Residential,2339341300176,macro,200,3000,1500,97.0,48.5,Full
Weekday,15,Residential,2339341351376,macro,200,3000,3750,81.0,40.5,Full
Weekday,15,Residential,2339341351312,macro,200,3750,500,25.0,12.5,Reduced
Weekday,15,Residential,2339341351568,macro,200,3750,2500,70.0,35.0,Full
Weekday,15,Residential,2339351509136,macro,200,4500,1500,10.0,5.0,Reduced
Weekday,15,Residential,2339351648912,macro,200,4500,3750,13.0,6.5,Reduced
Weekday,15,Garden_Mall,2339351824784,macro,200,5500,1500,38.0,19.0,Reduced
Weekday,15,Garden_Mall,2339351832464,macro,200,5500,3750,19.0,9.5,Reduced
Weekday,15,Garden_Mall,2339351835280,macro,200,6250,2500,0.0,0.0,Idle
Weekday,15,Garden_Mall,2339351836240,macro,200,6300,500,0.0,0.0,Idle
Weekday,15,Garden_Mall,2339351836304,macro,200,7000,1500,38.0,19.0,Reduced
